Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,ClientNum,Predictions - Churn or Not,Predictions- Probability to Churn,Predictions - Churn or Not Desc,Actual_Result
38,M,2,Graduate,Married,$80K - $120K,Blue,33,5,3,3,9620.0,2033,7587.0,0.667,1735,43,0.387,0.211,814513008,1,98.84361370492083,Attrition,Attrition
51,M,4,Graduate,Married,$40K - $60K,Silver,46,3,5,2,16277.0,1170,15107.0,0.95,3634,62,0.676,0.072,811532208,1,99.46202703893874,Attrition,Attrition
31,F,1,College,Divorced,Less than $40K,Blue,21,2,2,3,2061.0,1904,157.0,0.786,4480,86,0.87,0.924,708341958,1,99.94087001375793,Attrition,Attrition
36,F,4,Uneducated,Single,Unknown,Silver,21,3,1,2,34516.0,907,33609.0,0.572,2298,55,0.719,0.026,713484483,1,98.5398446727545,Attrition,Attrition
56,F,1,Graduate,Married,Less than $40K,Blue,50,4,3,2,1584.0,1311,273.0,0.867,4203,73,0.78,0.828,801497508,1,99.91459574829405,Attrition,Attrition
40,F,5,Uneducated,Married,Less than $40K,Blue,24,6,1,1,2038.0,793,1245.0,0.682,3513,67,0.634,0.389,779866458,1,99.94818623921778,Attrition,Attrition
40,F,4,High School,Unknown,Less than $40K,Blue,34,3,4,1,3313.0,2517,796.0,1.405,1171,20,2.333,0.76,769911858,1,99.96360484534658,Attrition,Attrition
44,F,4,College,Single,$40K - $60K,Silver,39,2,1,3,17077.0,2179,14898.0,0.738,7391,75,0.705,0.128,819975183,1,98.89952286499837,Attrition,Attrition
48,F,2,Doctorate,Married,$40K - $60K,Blue,34,3,1,4,5069.0,1843,3226.0,0.826,4055,66,0.692,0.364,720175008,1,99.90750875159917,Attrition,Attrition
44,M,3,Graduate,Single,$60K - $80K,Blue,37,2,3,2,14546.0,1703,12843.0,0.955,1273,27,0.588,0.117,715120608,1,90.07638990809903,Attrition,Attrition
53,M,2,Doctorate,Married,$60K - $80K,Blue,40,3,3,3,11262.0,1435,9827.0,0.735,2165,61,0.649,0.127,780326883,1,98.94530898711031,Attrition,Attrition
41,F,2,Doctorate,Married,$40K - $60K,Blue,33,1,3,3,1604.0,0,1604.0,0.644,2264,47,0.516,0.0,778819083,0,0.16900882829391708,Existing,Existing
40,M,4,Graduate,Single,$60K - $80K,Blue,30,4,1,1,13919.0,1266,12653.0,0.438,3699,67,0.523,0.091,780197133,1,99.9095457778864,Attrition,Attrition
49,M,4,Uneducated,Unknown,$60K - $80K,Blue,44,1,3,2,12375.0,2263,10112.0,1.044,14500,106,0.582,0.183,816310158,1,98.18557453213043,Attrition,Attrition
37,M,4,High School,Married,$60K - $80K,Blue,24,3,1,4,5335.0,2145,3190.0,0.879,1888,43,0.433,0.402,711480108,1,98.76959825082784,Attrition,Attrition
62,F,0,High School,Single,Unknown,Silver,51,3,1,4,33371.0,0,33371.0,0.649,3638,67,0.634,0.0,717389433,1,99.76103558828697,Attrition,Attrition
40,F,4,Graduate,Single,Less than $40K,Blue,22,4,2,3,1438.3,0,1438.3,0.695,2502,45,0.452,0.0,779302233,0,0.7874058080514378,Existing,Existing
56,F,1,High School,Married,Less than $40K,Blue,43,3,1,1,5319.0,921,4398.0,0.866,15048,110,0.618,0.173,710904708,1,99.93550290288489,Attrition,Attrition
49,F,5,Unknown,Divorced,Less than $40K,Blue,36,4,1,4,9165.0,0,9165.0,0.597,1846,56,0.647,0.0,717167283,1,93.60478861657026,Attrition,Attrition
44,F,3,Graduate,Single,$40K - $60K,Blue,38,3,1,0,11749.0,788,10961.0,0.688,1178,27,0.929,0.067,708296883,1,99.92320003804429,Attrition,Attrition
43,M,4,High School,Married,$80K - $120K,Blue,35,2,3,2,10588.0,503,10085.0,0.918,7886,70,0.75,0.048,713632983,0,7.221642494151313,Existing,Existing
41,F,3,High School,Divorced,Unknown,Blue,31,3,1,2,2416.0,1305,1111.0,0.93,4163,73,0.698,0.54,711206958,1,99.90663777676355,Attrition,Attrition
42,F,5,Graduate,Unknown,Less than $40K,Blue,37,2,3,2,6250.0,1835,4415.0,0.644,4042,60,0.714,0.294,808891983,1,99.05784109647763,Attrition,Attrition
52,M,3,Uneducated,Unknown,$120K +,Blue,46,2,4,4,13354.0,0,13354.0,0.018,1097,28,0.077,0.0,803796708,0,0.08301522001088783,Existing,Existing
53,M,1,High School,Married,$40K - $60K,Blue,43,1,2,3,3146.0,0,3146.0,0.414,1868,38,0.31,0.0,713312208,0,0.29316618666298,Existing,Existing
30,F,1,College,Single,Less than $40K,Blue,36,4,3,6,4541.0,0,4541.0,0.976,7996,80,0.778,0.0,719694408,0,0.4031640512954168,Existing,Existing
30,M,2,Graduate,Married,Less than $40K,Silver,18,1,1,3,10017.0,726,9291.0,0.924,9299,68,0.619,0.072,708805908,0,8.544861456403604,Existing,Existing
48,F,3,College,Single,Less than $40K,Blue,38,3,3,4,7326.0,1710,5616.0,1.171,1852,62,1.0,0.233,787547208,1,99.94714673182028,Attrition,Attrition
60,F,0,High School,Married,Less than $40K,Blue,50,6,0,1,3466.0,973,2493.0,0.652,4073,69,0.605,0.281,714855108,1,99.70087434179005,Attrition,Attrition
37,F,4,College,Married,Less than $40K,Blue,36,6,3,1,1438.3,787,651.3,0.914,4587,58,0.568,0.547,710809083,1,97.57083980621685,Attrition,Attrition
49,M,5,High School,Single,$60K - $80K,Blue,36,1,2,2,5578.0,0,5578.0,0.627,3459,53,0.71,0.0,713497983,0,40.64487416375235,Existing,Attrition
48,M,3,Post-Graduate,Single,$60K - $80K,Blue,39,5,2,2,4734.0,954,3780.0,0.6,1570,45,0.452,0.202,720923658,1,98.291345819301,Attrition,Attrition
53,M,3,High School,Single,Less than $40K,Blue,47,5,1,1,3351.0,1474,1877.0,0.393,4294,66,0.737,0.44,803231058,1,99.95309732493395,Attrition,Attrition
47,M,1,Graduate,Married,$120K +,Blue,41,5,3,3,9036.0,1080,7956.0,0.742,4500,83,0.66,0.12,797241108,1,99.92420856968552,Attrition,Attrition
53,F,2,Graduate,Married,Less than $40K,Blue,36,6,1,3,3176.0,1470,1706.0,0.388,1634,53,0.472,0.463,709212183,1,99.36074529993589,Attrition,Attrition
47,F,3,Uneducated,Single,Less than $40K,Blue,41,3,3,0,2894.0,2117,777.0,0.79,7471,87,0.673,0.732,718200333,1,99.93513726330522,Attrition,Attrition
50,M,2,Unknown,Divorced,$80K - $120K,Blue,36,4,3,1,20614.0,0,20614.0,0.926,1922,48,0.6,0.0,718310733,1,88.55291880629996,Attrition,Attrition
43,F,3,Graduate,Single,$40K - $60K,Blue,29,5,2,0,3378.0,1069,2309.0,0.581,1285,16,0.333,0.316,770590758,1,99.702413761005,Attrition,Attrition
42,M,3,Doctorate,Divorced,$40K - $60K,Blue,36,3,2,1,2012.0,0,2012.0,0.31,3282,66,0.65,0.0,710725383,1,98.85372627339638,Attrition,Attrition
49,F,3,Uneducated,Divorced,Less than $40K,Blue,36,4,1,3,1902.0,0,1902.0,0.693,3731,53,0.893,0.0,708494583,1,97.54396707532437,Attrition,Attrition
43,M,3,Uneducated,Single,$80K - $120K,Blue,30,3,2,4,11336.0,0,11336.0,0.691,1809,39,0.345,0.0,708633783,0,28.277364490440515,Existing,Existing
43,F,2,Graduate,Married,Less than $40K,Blue,32,2,3,1,2890.0,1392,1498.0,0.736,4233,77,0.791,0.482,717547383,1,99.95291489094487,Attrition,Attrition
49,F,1,High School,Divorced,$40K - $60K,Blue,43,3,3,2,3054.0,845,2209.0,0.731,4460,88,0.692,0.277,710719683,1,99.92140391399302,Attrition,Attrition
50,M,2,Unknown,Single,$120K +,Blue,38,4,4,2,2123.0,995,1128.0,0.626,4516,78,0.625,0.469,710443833,1,99.94638336266138,Attrition,Attrition
39,F,3,High School,Divorced,$40K - $60K,Blue,28,4,1,3,3400.0,2307,1093.0,0.901,4742,90,0.698,0.679,772409733,1,99.91405658786515,Attrition,Attrition
44,F,5,Graduate,Single,Less than $40K,Blue,28,2,2,2,1558.0,879,679.0,0.874,4805,86,0.792,0.564,788715483,1,99.67406061878621,Attrition,Attrition
49,F,3,Unknown,Married,Less than $40K,Blue,36,1,1,3,3767.0,1106,2661.0,0.944,15578,126,0.826,0.294,721264533,1,99.84898749095242,Attrition,Attrition
55,F,1,Uneducated,Single,Less than $40K,Blue,36,3,3,0,1438.3,756,682.3,1.012,4436,73,0.622,0.526,720486408,1,99.92797718419804,Attrition,Attrition
47,M,5,Graduate,Single,$60K - $80K,Blue,36,6,3,2,2721.0,1264,1457.0,0.796,4557,71,0.972,0.465,715672458,1,99.92800632662627,Attrition,Attrition
51,F,1,High School,Single,Less than $40K,Blue,45,3,3,3,2918.0,2049,869.0,0.501,3818,61,0.605,0.702,717414933,1,99.01376517081285,Attrition,Attrition
50,F,2,Graduate,Single,Less than $40K,Blue,44,1,1,1,2765.0,0,2765.0,0.465,4010,59,0.513,0.0,794054058,1,89.52675265713478,Attrition,Attrition
46,M,4,College,Married,$60K - $80K,Blue,36,4,2,1,1681.0,0,1681.0,0.464,1953,48,0.5,0.0,714559458,0,6.182210137114601,Existing,Existing
49,M,1,Graduate,Single,$80K - $120K,Blue,42,6,2,1,17764.0,1459,16305.0,0.964,2750,57,0.9,0.082,716094333,1,99.12114926403419,Attrition,Attrition
32,M,1,High School,Married,$40K - $60K,Blue,26,3,2,3,2576.0,1754,822.0,1.027,2880,69,0.468,0.681,797466033,1,99.66559004729788,Attrition,Attrition
39,F,2,Uneducated,Married,Less than $40K,Blue,26,5,3,2,3471.0,2517,954.0,0.743,1771,34,0.889,0.725,709932558,1,99.7110907146145,Attrition,Attrition
59,M,0,High School,Single,$40K - $60K,Silver,52,1,2,1,15223.0,1729,13494.0,0.863,14230,111,0.79,0.114,789550458,1,99.81405429021521,Attrition,Attrition
52,M,1,Graduate,Single,$80K - $120K,Silver,44,2,1,2,34516.0,1618,32898.0,1.0,11603,109,0.847,0.047,789535233,1,99.78251391908668,Attrition,Attrition
50,F,3,Graduate,Married,Less than $40K,Blue,45,1,3,1,1789.0,1156,633.0,0.748,5110,75,0.63,0.646,815072283,1,99.95300973442166,Attrition,Attrition
44,F,2,High School,Married,$40K - $60K,Blue,32,2,2,3,7244.0,2031,5213.0,0.724,7925,90,0.5,0.28,716732958,1,99.78938555370999,Attrition,Attrition
46,M,2,College,Single,$80K - $120K,Blue,38,2,3,2,10309.0,0,10309.0,0.451,1760,40,0.6,0.0,715294083,0,0.8055250680709953,Existing,Existing
38,M,1,Uneducated,Married,$60K - $80K,Blue,25,6,2,3,9303.0,1599,7704.0,1.408,2261,37,0.542,0.172,718468158,1,99.66510646126802,Attrition,Attrition
42,F,3,Unknown,Married,Less than $40K,Blue,31,2,3,2,2940.0,0,2940.0,0.962,14792,120,0.875,0.0,771769383,1,98.09794998735786,Attrition,Attrition
51,M,1,Graduate,Married,$80K - $120K,Blue,32,3,2,3,34516.0,1549,32967.0,0.892,15151,104,0.677,0.045,778956033,1,99.84307183761435,Attrition,Attrition
61,M,0,Graduate,Married,$80K - $120K,Blue,56,4,2,4,8420.0,1389,7031.0,0.522,1114,34,0.545,0.165,822130683,1,99.6207965198989,Attrition,Attrition
43,F,3,Unknown,Divorced,Unknown,Blue,37,3,6,3,9051.0,1557,7494.0,0.621,4169,72,0.5,0.172,716346183,1,99.87484188366162,Attrition,Attrition
33,M,2,College,Single,$80K - $120K,Blue,36,4,3,2,9642.0,1431,8211.0,0.561,2172,33,0.571,0.148,714014733,1,75.01095322619419,Attrition,Existing
52,M,2,Graduate,Married,$80K - $120K,Blue,37,1,3,1,34516.0,1369,33147.0,0.764,7745,82,0.64,0.04,780108408,1,99.69799616694168,Attrition,Attrition
49,M,3,Graduate,Single,$60K - $80K,Blue,32,3,1,4,7154.0,1472,5682.0,1.002,3607,59,0.735,0.206,779645658,1,99.430297889071,Attrition,Attrition
26,M,0,College,Single,Unknown,Blue,13,6,3,2,2347.0,0,2347.0,0.863,2595,56,0.333,0.0,787509408,1,99.58792033596399,Attrition,Attrition
35,F,3,Graduate,Married,$40K - $60K,Blue,36,4,1,4,7234.0,2000,5234.0,0.754,4272,83,0.596,0.276,716230158,1,99.97523870709043,Attrition,Attrition
54,F,2,Graduate,Unknown,Less than $40K,Blue,46,5,3,2,1695.0,913,782.0,0.449,2130,48,0.5,0.539,713058858,0,4.069170431359277,Existing,Existing
53,M,4,Uneducated,Single,$80K - $120K,Blue,44,3,3,2,11561.0,2189,9372.0,0.742,2153,39,0.5,0.189,778207083,0,38.43410142941379,Existing,Existing
42,F,1,Doctorate,Single,Less than $40K,Blue,35,5,1,3,2725.0,2444,281.0,0.959,4965,85,0.809,0.897,720152058,1,99.87953755199202,Attrition,Attrition
48,M,2,Uneducated,Married,$40K - $60K,Blue,42,1,3,3,3202.0,2517,685.0,0.597,4675,88,0.692,0.786,781926633,1,99.87820662556473,Attrition,Attrition
54,M,3,High School,Married,$60K - $80K,Blue,43,6,3,4,2240.0,1580,660.0,0.745,1518,36,0.8,0.705,789197508,1,99.91612047495714,Attrition,Attrition
54,M,3,Graduate,Married,$120K +,Blue,46,3,1,3,34516.0,854,33662.0,0.928,1999,54,0.8,0.025,709979583,1,98.82492317247312,Attrition,Attrition
36,M,2,Graduate,Married,$60K - $80K,Blue,36,3,1,4,5550.0,1518,4032.0,1.182,2540,62,0.771,0.274,717066408,1,99.94148606670372,Attrition,Attrition
50,F,4,Uneducated,Single,Less than $40K,Blue,36,2,2,3,2477.0,0,2477.0,0.445,2037,43,0.387,0.0,712747758,0,0.12186070504890394,Existing,Existing
53,M,1,Uneducated,Married,$120K +,Blue,45,5,1,3,9343.0,1286,8057.0,0.712,1385,31,0.722,0.138,715443708,1,99.8434177860125,Attrition,Attrition
43,M,3,College,Married,$80K - $120K,Blue,24,6,3,1,4726.0,1161,3565.0,0.698,4683,91,0.896,0.246,788776008,1,99.97793825987713,Attrition,Attrition
65,M,1,High School,Single,Unknown,Blue,36,4,3,5,4465.0,703,3762.0,1.026,4044,66,0.65,0.157,717914808,1,99.8478946206784,Attrition,Attrition
50,M,2,High School,Married,$120K +,Blue,40,6,4,3,13709.0,813,12896.0,0.65,2511,40,0.6,0.059,772728933,0,13.269069441100601,Existing,Existing
44,F,2,Post-Graduate,Married,Less than $40K,Blue,30,5,2,3,1924.0,1471,453.0,1.485,3521,58,1.0,0.765,780307233,1,99.85929830476647,Attrition,Attrition
45,F,3,High School,Single,Unknown,Blue,35,3,2,6,3512.0,2517,995.0,0.597,1801,48,0.548,0.717,772341783,0,5.4460962027775155,Existing,Existing
53,F,1,Unknown,Married,Less than $40K,Blue,40,4,2,4,2383.0,1938,445.0,0.597,1616,37,0.682,0.813,770952933,1,99.45461347004952,Attrition,Attrition
59,M,1,College,Single,$60K - $80K,Blue,53,2,3,3,14979.0,0,14979.0,0.71,530,10,1.0,0.0,767712558,0,5.343002358538098,Existing,Existing
37,F,1,Graduate,Married,$40K - $60K,Blue,30,5,3,4,6469.0,2351,4118.0,1.018,1717,50,0.667,0.363,718082208,1,99.8457243630493,Attrition,Attrition
52,M,1,High School,Single,$80K - $120K,Blue,41,4,1,4,4103.0,1972,2131.0,0.665,16344,118,0.788,0.481,719106783,1,99.94568265722864,Attrition,Attrition
51,M,2,College,Married,$120K +,Blue,41,6,2,4,23742.0,0,23742.0,0.769,3783,57,0.676,0.0,718229133,1,98.25230928858299,Attrition,Attrition
61,M,0,High School,Married,$80K - $120K,Blue,50,4,1,3,2800.0,2448,352.0,0.549,1433,40,0.481,0.874,711711483,1,98.93516028040824,Attrition,Attrition
55,F,1,Unknown,Married,Less than $40K,Blue,36,3,1,0,2677.0,1555,1122.0,0.639,4757,81,0.688,0.581,717967833,1,99.98796295665662,Attrition,Attrition
33,F,1,Post-Graduate,Married,Unknown,Blue,36,5,3,3,4134.0,1130,3004.0,1.222,2475,52,0.926,0.273,719628033,1,99.75265376172399,Attrition,Attrition
59,F,1,Doctorate,Married,Less than $40K,Blue,40,3,3,1,2687.0,2452,235.0,0.817,4697,81,0.761,0.913,778849908,1,99.91271227850737,Attrition,Attrition
53,F,2,College,Single,Unknown,Blue,49,2,2,4,10195.0,0,10195.0,0.629,2489,54,0.385,0.0,823904133,0,0.8558169002670167,Existing,Existing
42,F,3,Graduate,Married,Less than $40K,Blue,36,2,3,3,5505.0,2517,2988.0,0.729,2272,42,0.448,0.457,712623258,0,0.04928889779519248,Existing,Existing
50,M,3,Uneducated,Single,$80K - $120K,Blue,40,3,1,4,13306.0,2458,10848.0,0.516,3556,68,0.581,0.185,716934333,1,99.9117535147846,Attrition,Attrition
43,M,3,Unknown,Divorced,$120K +,Blue,30,3,1,2,34516.0,2517,31999.0,0.77,7437,86,0.623,0.073,718665933,1,99.50088525968484,Attrition,Attrition
49,F,2,High School,Married,Less than $40K,Blue,45,6,2,5,8353.0,1535,6818.0,1.323,4200,83,0.804,0.184,823635033,1,99.97784232609489,Attrition,Attrition
41,F,3,Graduate,Single,Less than $40K,Blue,36,4,6,2,4133.0,1067,3066.0,0.632,16100,119,0.608,0.258,818712633,1,99.94324388236083,Attrition,Attrition
40,F,3,Doctorate,Married,Less than $40K,Blue,21,5,2,2,1728.0,0,1728.0,0.41,2191,38,0.357,0.0,713726958,0,0.04213635619678614,Existing,Existing
49,F,0,Graduate,Married,Less than $40K,Blue,30,3,2,0,1604.0,1112,492.0,0.618,4253,68,0.744,0.693,778919583,1,99.97637200876014,Attrition,Attrition
33,F,3,Unknown,Married,$40K - $60K,Blue,22,2,3,2,1438.3,0,1438.3,0.761,4528,86,0.686,0.0,789218433,1,99.61313964300167,Attrition,Attrition
43,F,4,High School,Single,Less than $40K,Blue,38,1,1,1,1820.0,0,1820.0,0.708,7714,91,0.596,0.0,818280108,1,99.93741384018614,Attrition,Attrition
53,F,0,Graduate,Married,Unknown,Blue,36,5,4,3,5843.0,1162,4681.0,0.765,4405,67,0.811,0.199,715616358,1,99.87904528800445,Attrition,Attrition
45,M,5,Uneducated,Married,$80K - $120K,Blue,34,2,3,3,3435.0,2517,918.0,0.332,5567,51,0.545,0.733,716881683,0,0.7326125308324675,Existing,Existing
48,M,3,Unknown,Unknown,$40K - $60K,Blue,37,3,2,4,6541.0,1119,5422.0,0.496,3902,63,0.432,0.171,710854008,1,99.57250176230474,Attrition,Attrition
49,F,3,High School,Married,Less than $40K,Blue,36,3,1,3,4476.0,1492,2984.0,0.933,4603,87,0.706,0.333,715625658,1,99.90666169105099,Attrition,Attrition
55,F,0,Graduate,Single,Unknown,Blue,44,6,1,3,18202.0,1841,16361.0,0.76,3551,68,0.7,0.101,718940208,1,99.9609117846201,Attrition,Attrition
39,M,1,Uneducated,Single,$80K - $120K,Blue,30,3,1,4,34516.0,2055,32461.0,0.589,4048,74,0.51,0.06,712287333,1,99.96030136236062,Attrition,Attrition
48,M,4,Graduate,Married,$80K - $120K,Blue,34,1,1,1,34516.0,738,33778.0,0.719,15143,121,0.635,0.021,721294533,1,99.94873903714287,Attrition,Attrition
47,F,3,Uneducated,Unknown,Less than $40K,Blue,29,2,2,3,2814.0,1595,1219.0,0.658,4766,87,0.582,0.567,788802483,1,99.94527561439246,Attrition,Attrition
43,F,3,High School,Unknown,Unknown,Blue,28,6,2,3,6720.0,2143,4577.0,0.814,5049,85,0.735,0.319,720210483,1,99.86742593877115,Attrition,Attrition
35,M,2,Unknown,Married,$120K +,Blue,36,4,3,4,15202.0,1779,13423.0,1.392,3143,60,0.579,0.117,710799783,1,99.67066633170117,Attrition,Attrition
53,F,3,Unknown,Single,Unknown,Blue,40,6,3,1,3998.0,0,3998.0,0.638,4223,79,0.717,0.0,718067658,1,99.89502488738077,Attrition,Attrition
42,M,4,College,Unknown,$60K - $80K,Blue,35,3,3,3,2516.0,1360,1156.0,1.193,4692,79,0.681,0.541,719112258,1,99.96973623232832,Attrition,Attrition
49,F,1,Uneducated,Divorced,Less than $40K,Blue,36,2,3,2,1838.0,0,1838.0,0.65,5156,72,0.895,0.0,714087258,1,99.4330028512785,Attrition,Attrition
38,F,1,Uneducated,Married,Less than $40K,Blue,26,5,1,1,4345.0,838,3507.0,0.593,4770,62,0.722,0.193,709443633,1,99.47122443177076,Attrition,Attrition
45,M,3,High School,Married,$60K - $80K,Blue,39,5,1,3,12691.0,777,11914.0,1.335,1144,42,1.625,0.061,768805383,1,99.980594600786,Attrition,Attrition
46,M,2,Post-Graduate,Single,$60K - $80K,Blue,41,3,3,2,10077.0,0,10077.0,0.639,2118,52,0.576,0.0,803776533,0,7.292702194960487,Existing,Attrition
45,M,4,Graduate,Single,Less than $40K,Blue,36,5,2,3,1438.3,1060,378.3,0.301,1253,29,0.318,0.737,718230933,1,53.27974627657349,Attrition,Existing
56,F,2,Post-Graduate,Married,Less than $40K,Blue,48,6,1,2,4930.0,2259,2671.0,1.134,2194,53,0.606,0.458,712419708,1,99.60136671391953,Attrition,Attrition
55,M,2,High School,Married,$80K - $120K,Blue,47,3,1,4,5741.0,1894,3847.0,1.111,2170,51,0.962,0.33,781131483,1,99.87649028523835,Attrition,Attrition
62,F,0,Uneducated,Married,Less than $40K,Blue,50,5,1,2,3791.0,1648,2143.0,1.227,2058,34,0.789,0.435,772712658,1,99.88047522929303,Attrition,Attrition
50,F,2,High School,Married,Unknown,Blue,40,2,3,2,10748.0,1084,9664.0,0.868,16541,126,0.68,0.101,713986908,1,99.89453679077758,Attrition,Attrition
34,F,2,Doctorate,Single,Less than $40K,Blue,28,3,3,2,1438.3,0,1438.3,0.892,3044,91,0.896,0.0,799731033,1,99.43664569095554,Attrition,Attrition
57,F,3,High School,Unknown,Less than $40K,Blue,39,6,4,2,2781.0,992,1789.0,0.701,4577,81,0.929,0.357,780814158,1,99.95909043086004,Attrition,Attrition
35,F,4,Doctorate,Married,Less than $40K,Blue,36,3,1,3,1438.3,606,832.3,0.692,5062,80,0.818,0.421,721396758,1,99.953097010896,Attrition,Attrition
46,F,2,Post-Graduate,Married,Less than $40K,Blue,28,5,1,1,5014.0,1910,3104.0,0.863,1209,25,1.5,0.381,779504058,1,99.93988549866908,Attrition,Attrition
56,F,1,College,Single,Less than $40K,Blue,48,4,2,2,2783.0,1763,1020.0,0.344,3967,42,0.4,0.633,718732833,0,41.69937003350855,Existing,Existing
52,F,3,College,Married,$40K - $60K,Blue,47,6,3,3,4717.0,0,4717.0,0.563,2349,66,0.347,0.0,816312633,1,91.93875806494692,Attrition,Attrition
38,M,1,Uneducated,Unknown,$40K - $60K,Blue,18,3,3,3,3523.0,1379,2144.0,0.71,15108,118,0.71,0.391,718042383,1,99.93352116983063,Attrition,Attrition
48,F,5,Uneducated,Single,$40K - $60K,Blue,38,1,2,3,2446.0,1461,985.0,0.86,4610,78,0.773,0.597,710780883,1,99.87334359288862,Attrition,Attrition
46,M,1,Post-Graduate,Single,$60K - $80K,Blue,32,5,2,3,8766.0,0,8766.0,0.702,2263,35,0.522,0.0,713334483,0,3.288027118164987,Existing,Existing
50,F,5,Uneducated,Married,Unknown,Blue,34,5,5,2,3317.0,1041,2276.0,0.923,4264,75,1.027,0.314,788856408,1,99.85858786127562,Attrition,Attrition
43,M,4,Unknown,Married,$40K - $60K,Blue,39,5,1,2,6111.0,2517,3594.0,0.632,1221,16,2.2,0.412,822063408,1,99.79887355188588,Attrition,Attrition
43,M,3,Graduate,Single,$120K +,Blue,31,3,3,3,1438.3,0,1438.3,0.663,1867,45,0.875,0.0,711836733,1,50.47190653811607,Attrition,Attrition
48,F,1,Graduate,Married,Less than $40K,Blue,38,6,2,3,1449.0,749,700.0,0.943,4039,50,0.852,0.517,711061908,1,94.1036300598061,Attrition,Attrition
34,F,2,High School,Single,$40K - $60K,Blue,36,2,3,1,1677.0,0,1677.0,0.7,4035,87,0.891,0.0,708928008,1,99.77335216543926,Attrition,Attrition
33,F,4,Graduate,Single,Less than $40K,Blue,22,5,1,2,2001.0,1217,784.0,0.775,3162,99,0.707,0.608,710268858,1,99.98019583114315,Attrition,Attrition
59,M,1,Graduate,Married,$40K - $60K,Blue,36,6,2,2,2300.0,1965,335.0,0.596,1693,27,0.688,0.854,714947883,1,99.37402898993405,Attrition,Attrition
41,F,4,College,Married,$40K - $60K,Blue,29,5,2,3,3281.0,0,3281.0,0.875,2907,45,0.406,0.0,789122808,0,0.9274608371885681,Existing,Existing
40,M,5,High School,Single,$120K +,Blue,31,1,1,3,34516.0,1427,33089.0,0.706,3699,64,0.488,0.041,715463133,1,99.34249090933041,Attrition,Attrition
37,M,0,Post-Graduate,Single,$80K - $120K,Blue,27,5,2,3,15326.0,0,15326.0,1.159,2990,55,0.964,0.0,711251133,1,99.5960004879137,Attrition,Attrition
57,F,3,Uneducated,Married,Less than $40K,Blue,47,5,3,3,2515.0,1922,593.0,1.181,2231,58,0.611,0.764,708488208,1,99.29978209471908,Attrition,Attrition
44,M,0,High School,Single,$60K - $80K,Blue,36,6,3,2,6606.0,2517,4089.0,0.825,4493,68,0.659,0.381,714312708,1,99.55620590898708,Attrition,Attrition
41,M,3,Graduate,Single,$40K - $60K,Blue,37,3,3,2,7839.0,1544,6295.0,0.715,7904,83,0.804,0.197,823833483,1,99.28618341156094,Attrition,Attrition
53,F,5,Unknown,Married,Less than $40K,Blue,42,1,2,2,4021.0,1745,2276.0,0.784,14567,120,0.846,0.434,780588258,1,99.93344305305624,Attrition,Attrition
33,M,3,College,Married,$80K - $120K,Silver,22,6,2,2,34516.0,917,33599.0,0.764,14202,114,0.781,0.027,789780033,1,99.88046508288411,Attrition,Attrition
45,M,4,Graduate,Single,$120K +,Platinum,34,2,2,1,34516.0,1488,33028.0,0.732,7281,95,0.532,0.043,709269708,1,99.93837487446427,Attrition,Attrition
45,M,3,High School,Married,Less than $40K,Blue,33,6,5,0,7717.0,1430,6287.0,0.822,1248,37,0.85,0.185,710541858,1,99.96687721436273,Attrition,Attrition
53,M,1,Uneducated,Unknown,$120K +,Blue,45,4,4,2,23958.0,2517,21441.0,0.702,2777,45,0.552,0.105,714894708,0,9.38237412352778,Existing,Existing
37,M,4,College,Single,$60K - $80K,Blue,30,5,1,4,15936.0,827,15109.0,1.085,2477,49,1.042,0.052,743265108,1,99.94643416608905,Attrition,Attrition
